"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/7fe08927-16c5-4175-ab7d-55575b85c50b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","711","MiaKhalifa","653340","330","2472","1979","414184","1361","57572","true","true","English","MiaKhalifa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4d5c1c89-10c8-4b58-96c5-c9a7dcc06c2f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","712","LinusTech","28192905","15540","6735","1778","413451","134894","967828","true","false","English","LinusTech"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bc9db208-dd0f-4e20-af2d-72fc64276a6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","713","TBJZL","21678615","21495","9661","1022","413207","226570","1021930","true","false","English","TBJZL"
"https://static-cdn.jtvnw.net/jtv_user_pictures/42e2e564-04a6-4955-85ff-e4ee6c3329e1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","714","dubs","45615705","21675","10517","2140","413201","242934","1925981","true","false","English","dubs"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fenya-profile_image-4a5b2d24ef480f68-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","715","Fenya","55130280","48900","3106","1115","412688","127297","2532221","true","true","Russian","Fenya"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4376924f-8207-49a6-85a4-60f2fe20ce91-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","716","ANGRYPUG","424284720","201225","21892","2070","412531","83489","6064293","true","true","English","ANGRYPUG"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cb7a9141-9a44-44bc-ac0c-bd52609097de-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","717","CorinnaKopf","1998030","1380","2822","1386","412290","12155","128231","false","false","English","CorinnaKopf"
"https://static-cdn.jtvnw.net/jtv_user_pictures/94a9b23f-3be0-436b-aa3d-98bc72f56a18-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","718","SoyPan","170590410","141900","13884","1186","412116","212566","2924205","true","false","Spanish","SoyPan"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3cae12a5-2169-454e-85f9-9942658c3a72-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","719","4freakshow","27634455","1185","63652","23233","411801","410584","764213","false","false","English","4freakshow"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d7b0a941-f7fa-4d4a-b138-6b5b230762b2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","720","JulienBam","102496695","38340","9448","2690","411357","402403","3112301","true","true","German","JulienBam"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dinterlolz-profile_image-6f33ee6c8904f77d-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","721","丁特 (dinterlolz)","1717920","990","2727","1584","411295","902","82473","false","false","Chinese","丁特 (dinterlolz)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/873fdf16-9dd8-40fe-bede-4bccd2977e03-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","722","Mixwell","293373225","61440","24292","4763","410958","350815","9008585","true","false","Spanish","Mixwell"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fifatargrean-profile_image-cc971dc2b199101d-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","723","FifaTargrean","207718005","159885","5538","1331","410935","47761","7335059","true","false","Thai","FifaTargrean"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a66ed555-3510-45a2-ab98-b231b462c782-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","724","ryux","84489795","126810","6564","620","410811","215870","3102238","true","false","Spanish","ryux"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e1c8ee42-cdd2-4fd5-b347-272a3b9f8023-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","725","sinatraa","133819530","52845","9204","2400","410594","213642","4274894","true","true","English","sinatraa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/97f9d615-4e56-4914-ab74-65b969c74a6a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","726","Xiuder_","217073025","173625","12542","1218","410555","326806","5013279","true","false","Italian","Xiuder_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/475f3560-c9c1-42ef-a136-16965baecf91-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","727","SMii7Y","35341710","16140","7644","2124","410471","144250","626617","true","true","English","SMii7Y"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4a35691a-b2af-40f8-af90-72cc31d295d6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","728","dopa24","184178910","19320","44307","9254","410025","407295","6455185","true","false","Korean","dopa24"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6f6ffbc0-1bd5-4a27-b642-2c8ab16e482b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","729","SparcMac","109786245","130140","13248","772","409934","51124","2181194","true","false","English","SparcMac"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9e619d88755f56a8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","730","NoWay4u_Sir","1417612185","149250","39459","9216","409504","104872","23837993","true","false","German","NoWay4u_Sir"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b82d7d05-4d3d-4571-ba0f-3cd14312e1f6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","731","TwitchPlaysPokemon","67030710","518370","437","129","409374","8487","887165","true","false","English","TwitchPlaysPokemon"
"https://static-cdn.jtvnw.net/jtv_user_pictures/iskall85-profile_image-011f963fb4a004cd-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","732","iskall85","60987030","10995","15525","5811","408799","253872","1714468","true","false","English","iskall85"
"https://static-cdn.jtvnw.net/jtv_user_pictures/510236d0-b638-40f9-8ff4-ef029e6a191b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","733","makataO","187645140","178200","12292","989","408720","133943","7811729","true","true","Russian","makataO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/kixstar-profile_image-f2fc26fc14fab263-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","734","KiXSTAR","70335705","82275","2818","826","408568","86929","1866095","true","true","English","KiXSTAR"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ac27079a-9f80-45ec-81b0-979893c777a0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","735","tarzaned","299859270","67980","14602","4236","408201","382689","7744788","true","true","English","tarzaned"
"https://static-cdn.jtvnw.net/jtv_user_pictures/solorenektononly-profile_image-96305130a379dcaa-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","736","SoloRenektonOnly","197502825","117210","5026","1655","406575","60723","4313984","true","false","English","SoloRenektonOnly"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b8597053-45b2-4534-bc98-0ab0055a9a11-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","737","XANTAREScN","137153385","26895","18523","5088","406058","236421","7847301","true","true","Turkish","XANTAREScN"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c073042b-a537-44b7-97de-8533b08ec60d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","738","just9n","67312935","52620","12830","894","405395","57010","2546280","true","true","English","just9n"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fairlight_excalibur-profile_image-7f3f78df46862796-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","739","Fairlight_Excalibur","210082755","172620","19156","1206","405257","-4512","1604701","true","false","English","Fairlight_Excalibur"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7fbadc44-6f9e-4c64-9943-2cbe453f1f0e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","740","FPSThailand","372055260","155130","38563","2502","404123","73986","19253424","true","false","Thai","FPSThailand"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0428df1f-2a8e-4d12-8966-73b62ea217d3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","741","Timmac","250491480","186945","13500","1280","403478","32153","3946667","true","true","English","Timmac"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9b4dc7ba-03d3-44d7-ab09-8528f7c8fc3b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","742","Gladd","610566690","175740","111346","3019","402750","165756","10540350","true","false","English","Gladd"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d842070e-6d5c-4f97-b55c-097b9e627f4a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","743","Jirayalecochon","103249590","32760","126149","2819","402670","164442","3727231","true","false","French","Jirayalecochon"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3d0eebfd-8a6f-4ae6-82b3-a8f8e4f6fb3a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","744","NiKo","101955330","14505","16041","6968","402373","309635","5374346","true","false","English","NiKo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/garenatw-profile_image-85f32c0eaad8b48e-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","745","GarenaTW","2741010","1620","4345","1649","401222","-3540","376543","true","false","Chinese","GarenaTW"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e4ddd5f7-8e84-4478-ad70-96f926f0a4e9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","746","Rumathra","123942795","117540","11896","1036","400434","221825","3536169","true","false","German","Rumathra"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c5a2baa2-74ed-4b72-b047-8326572c9bfa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","747","한동숙 (handongsuk)","1541911725","134670","34442","11589","400316","35810","31099156","true","true","Korean","한동숙 (handongsuk)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4a77983b-b227-42c3-8752-8a89a02cfdff-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","748","CarTmaNzbs","158133120","96315","7809","1595","399593","67010","10239700","true","false","Russian","CarTmaNzbs"
"https://static-cdn.jtvnw.net/jtv_user_pictures/54c13b40-cc8e-47c6-ba4b-38fdc0e20026-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","749","Shortyyguy","69550665","115365","8596","594","398981","2066","1436474","true","false","English","Shortyyguy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/jaidenanimations-profile_image-3e0e81c44b77b57a-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","750","JaidenAnimations","25680840","1665","38918","16251","398868","253455","790966","true","false","English","JaidenAnimations"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1dda0b85-ce00-4edf-9a28-36e428361640-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","751","zainita","52384260","33855","19908","1481","398699","393391","2355115","true","true","Spanish","zainita"
"https://static-cdn.jtvnw.net/jtv_user_pictures/10f11790-e4a0-44b1-b11a-0975485c0322-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","752","Togi","4531890","15525","3505","292","398515","14158","328802","true","true","Turkish","Togi"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6342dd1b-3c2c-41dd-9d01-35c5c6660ef9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","753","ShivFPS","522697575","186015","12076","2781","397307","294862","10172146","true","false","English","ShivFPS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8d9d49f3-d744-495b-ba28-facc57dc9381-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","754","앰비션_ (lol_ambition)","495833505","103065","36101","4602","396894","101975","15757396","true","false","Korean","앰비션_ (lol_ambition)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/045d6e14-4dd5-4937-9feb-4c83633dc3f9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","755","brendonurie","20467620","22860","9656","964","396603","73281","899138","true","true","English","brendonurie"
"https://static-cdn.jtvnw.net/jtv_user_pictures/473022fe-d465-4442-8b94-c15e9e3e3ef1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","756","JrokezFTW","83873640","30120","14555","2803","396338","105118","3904399","true","true","Turkish","JrokezFTW"
"https://static-cdn.jtvnw.net/jtv_user_pictures/99016857-eabf-44a8-ba27-2727b8e30ff6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","757","isamuxlive","75682890","36720","13341","1956","396326","141419","2719316","true","false","Polish","isamuxlive"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6dd8ace1-a106-465f-a39f-6f961016fed2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","758","Exileshow","83670825","13740","31914","5892","396036","357003","4649829","true","false","Russian","Exileshow"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1c49e85f-765d-46cf-afb0-d446a57d3f43-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","759","modestal","386215815","53835","28931","7261","394833","238281","14238298","true","false","Russian","modestal"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6085694f-1052-4fec-aeae-7702fdda2547-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","760","CashApp","38622495","12630","45301","3235","393670","393615","1873214","true","true","English","CashApp"
"https://static-cdn.jtvnw.net/jtv_user_pictures/16036a4a-343d-476b-a82d-08fbf0bf2a75-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","761","McJuggerNuggets","1222170","7200","377","167","392639","781","43798","true","false","English","McJuggerNuggets"
"https://static-cdn.jtvnw.net/jtv_user_pictures/95c1766f-b63f-4297-a3f0-8c9922bb73c1-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","762","Kolderiu","87697065","18690","59733","4206","391738","328660","1845566","true","false","Spanish","Kolderiu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f587d1bb-fb76-4735-8fc7-d3fc8ac23329-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","763","ekipa","92176350","18465","39654","5408","391103","325348","4051588","true","false","Polish","ekipa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cdewx-profile_image-22169ba7d17170db-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","764","cdewx","200538930","129105","13978","1508","390831","28433","5463641","true","false","English","cdewx"
"https://static-cdn.jtvnw.net/jtv_user_pictures/jerma985-profile_image-447425e773e6fd5c-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","765","Jerma985","298979610","48690","25171","6467","390760","123663","3770134","true","true","English","Jerma985"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9873a9bb-9f32-44dd-a183-6b7438587a62-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","766","Kroatomist","85064130","175020","3022","480","390714","172573","5243458","true","false","Italian","Kroatomist"
"https://static-cdn.jtvnw.net/jtv_user_pictures/29604ca9-7113-4d9e-aa9e-6d6d496ef2e8-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","767","noelmiller","71448360","19740","21771","3622","390452","245465","1799809","true","false","English","noelmiller"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8510992ed2a77fd9-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","768","Karma","53377905","49050","15357","1034","390136","37732","1050394","true","true","English","Karma"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9194d5c2-aa2d-4be0-a6d7-6ff86b6ad52f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","769","gonsabellla","77368200","66555","24480","1094","389977","390199","7624207","false","true","Spanish","gonsabellla"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1adce2f0-a766-4b71-ab66-5305629e5d06-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","770","No0b3","40533105","5955","9650","7015","389804","97569","667648","true","false","English","No0b3"
"https://static-cdn.jtvnw.net/jtv_user_pictures/32ae3908-f671-4b72-87c3-45ab033b7deb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","771","bnans","130365840","89370","23568","1286","389755","164463","7562074","true","false","English","bnans"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2fd78382-3b8c-4d98-adfb-3ca264e90a40-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","772","ZLOYn","186553260","62760","25801","3139","389493","378272","10923512","true","false","Russian","ZLOYn"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1b587add-db88-443a-9baf-addf93e182c3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","773","Insomniac","779662680","378285","58549","2082","388645","387672","111473623","true","false","English","Insomniac"
"https://static-cdn.jtvnw.net/jtv_user_pictures/320d61dc-5202-44ad-a203-8a8d7a9cbfa9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","774","Chess","599977035","86070","83666","7723","387355","225997","84697307","true","false","English","Chess"
"https://static-cdn.jtvnw.net/jtv_user_pictures/91e7b44f-d4e8-4121-a19c-e9266358a08a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","775","Method","722567160","220650","84681","3446","386987","70038","17402870","true","false","English","Method"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c4623a47-0ab2-4334-acb1-0823e8f3d317-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","776","Ltzonda","1720380","77430","317","20","386792","-3732","67627","false","false","English","Ltzonda"
"https://static-cdn.jtvnw.net/jtv_user_pictures/63491ba8-fe52-42fd-b2ba-9804f28152db-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","777","10000DAYS","186293910","156570","11193","1177","386789","155074","11097224","true","false","Turkish","10000DAYS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/kneecoleslaw-profile_image-a578e01013d5d464-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","778","KneeColeslaw","16577700","43800","1277","364","386534","30158","1420464","true","true","English","KneeColeslaw"
"https://static-cdn.jtvnw.net/jtv_user_pictures/22543fff-bfc5-4133-bfd3-75557a5e35ce-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","779","blackelespanolito","140428635","74010","21768","1559","386440","231190","4778468","true","false","Spanish","blackelespanolito"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ajehr-profile_image-882544bdd63b3254-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","780","머독 (ajehr)","251441115","75855","16058","3299","386401","88190","6131699","true","false","Korean","머독 (ajehr)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8df0b51f-6eb9-4adc-8fba-0355ac760771-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","781","OGNEsports","172950","4485","185","42","385899","-1126","12571","true","false","English","OGNEsports"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6624a175-5e4c-4d12-aaeb-993810378640-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","782","PaymoneyWubby","220592235","33285","33902","6649","385855","170955","3137372","true","false","English","PaymoneyWubby"
"https://static-cdn.jtvnw.net/jtv_user_pictures/39335911-6bd5-4c07-bb47-e931fd408751-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","783","apored","13668795","21180","3209","723","385769","65019","331300","true","false","German","apored"
"https://static-cdn.jtvnw.net/jtv_user_pictures/lobosjr-profile_image-b5e3a6c3556aed54-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","784","LobosJr","181907655","124395","12709","1440","385446","31289","4011770","true","true","English","LobosJr"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d8add813-8709-4ac6-bf63-fc8d9e415e62-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","785","LacedUpLauren","46651935","89415","2304","500","385166","6096","814242","true","true","English","LacedUpLauren"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b78c4849-d75e-43fa-8584-689f7ee3de88-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","786","EFEUYGAC","140855535","36855","14481","3909","385006","248888","5050021","true","true","Turkish","EFEUYGAC"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5ca241ee-f6bb-422c-90ad-b5fb8ecab755-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","787","餐餐自由配 (blusewilly_retry)","624826380","100680","17585","5997","384865","38338","18954703","true","false","Chinese","餐餐自由配 (blusewilly_retry)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e34a3c7e-5dd0-4709-885e-f7fd7c5c2e56-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","788","JonSandman","52966185","48615","22073","1062","384795","93923","1497181","true","true","English","JonSandman"
"https://static-cdn.jtvnw.net/jtv_user_pictures/sco-profile_image-3dcdeefb30024937-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","789","Sco","181821660","68085","15241","1796","384595","34895","9698764","true","false","English","Sco"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bf96f0b7-e016-4b27-b70a-14693a98122d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","790","BiDa","16818645","43350","11538","364","384592","20851","738885","false","true","Portuguese","BiDa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8da01009-4022-4e23-b7c7-09c7bed254f5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","791","JeanPormanove","111776040","152265","13640","799","384295","374360","2243771","true","true","French","JeanPormanove"
"https://static-cdn.jtvnw.net/jtv_user_pictures/crankgameplays-profile_image-775d80cb409d4ba9-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","792","CrankGameplays","65544690","21615","16441","2935","384101","322620","1263241","true","true","English","CrankGameplays"
"https://static-cdn.jtvnw.net/jtv_user_pictures/45678c08-06f3-4133-a761-a8f18a461ea9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","793","Teeqo","36654510","26235","17036","1318","384098","251689","1697962","true","false","English","Teeqo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6f0b4466-735a-44b2-a358-7763f4f9be7a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","794","Mibrtv","400729530","63075","151094","10135","383959","270811","10007375","true","false","Portuguese","Mibrtv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7c1ba1a1-3e44-432e-a33e-0e13830615ce-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","795","TSM_ZexRow","88629645","105030","10458","737","383898","203174","4621574","true","false","English","TSM_ZexRow"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a902865d18dd4063-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","796","stormen","89520300","95175","5182","928","383875","66788","2586686","true","false","English","stormen"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ce2c48fa-8c09-43d1-afe2-a73c49512b69-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","797","aquav2_","41926140","14340","11222","2808","382734","203168","2112378","true","false","German","aquav2_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b41cae4c-311b-4529-80d7-89724eadf9dd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","798","boyMinORu","392246370","148530","22141","2697","382516","72352","18273419","true","true","Thai","boyMinORu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bfaff8ca-6657-4cce-9c86-28128428a85f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","799","AlexiaRaye","74882400","79950","44580","867","381748","50607","4810612","true","false","English","AlexiaRaye"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6158fbbb-3635-4c8c-83ac-43f634753efb-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","800","fnxLNTC","80791260","38940","10364","2110","381296","155281","4110577","true","true","Portuguese","fnxLNTC"
